subj_idx,flashpres,beeppres,response,rt,stimName,type
5.0,3.0,0.0,0.0,0.4548330289999285,F3,u
5.0,3.0,0.0,0.0,0.5682487260000926,F3,u
5.0,2.0,0.0,1.0,0.7027555660006328,F2,u
5.0,2.0,0.0,1.0,0.5360735169997497,F2,u
5.0,2.0,0.0,1.0,0.9209171279999282,F2,u
5.0,2.0,0.0,1.0,1.057553418999305,F2,u
5.0,3.0,0.0,0.0,3.7216432740005985,F3,u
5.0,2.0,0.0,1.0,4.062759696000285,F2,u
5.0,3.0,0.0,1.0,0.673387102999186,F3,u
5.0,3.0,0.0,0.0,0.9676219699995272,F3,u
5.0,2.0,0.0,1.0,0.5624357600008807,F2,u
5.0,3.0,0.0,0.0,0.5198289830004796,F3,u
5.0,3.0,0.0,0.0,0.6507992450005986,F3,u
5.0,2.0,0.0,1.0,0.8401021499994386,F2,u
5.0,2.0,0.0,1.0,1.018542781999713,F2,u
5.0,3.0,0.0,1.0,1.3710488870001427,F3,u
5.0,2.0,0.0,1.0,0.5909658829987166,F2,u
5.0,2.0,0.0,1.0,0.6540372879990173,F2,u
5.0,2.0,0.0,0.0,1.0688215459995263,F2,u
5.0,2.0,0.0,1.0,0.735081787001036,F2,u
5.0,3.0,0.0,0.0,0.6609607029986364,F3,u
5.0,2.0,0.0,1.0,0.6311381939995044,F2,u
5.0,2.0,0.0,1.0,0.8170131899987609,F2,u
5.0,2.0,0.0,1.0,0.5981773940002313,F2,u
5.0,2.0,0.0,1.0,2.115076238000256,F2,u
5.0,3.0,0.0,0.0,0.5611532610000722,F3,u
5.0,2.0,0.0,1.0,0.5767176179997477,F2,u
5.0,3.0,0.0,0.0,4.534641645999727,F3,u
5.0,2.0,0.0,1.0,0.9043617049992463,F2,u
5.0,2.0,0.0,1.0,0.902174887000001,F2,u
5.0,3.0,0.0,1.0,4.599504191999586,F3,u
5.0,2.0,0.0,1.0,3.999353995999627,F2,u
5.0,2.0,0.0,1.0,1.3998768879991985,F2,u
5.0,2.0,0.0,1.0,2.197718340999927,F2,u
5.0,2.0,0.0,1.0,1.0314503199988394,F2,u
5.0,3.0,0.0,0.0,4.388000603999899,F3,u
5.0,2.0,0.0,1.0,0.8549793719994341,F2,u
6.0,2.0,0.0,1.0,0.8060308740023174,F2,u
6.0,3.0,0.0,1.0,2.5638263000000734,F3,u
6.0,2.0,0.0,1.0,0.9772888170009537,F2,u
6.0,3.0,0.0,0.0,1.8303387500018289,F3,u
6.0,2.0,0.0,1.0,3.166417281001486,F2,u
6.0,3.0,0.0,1.0,1.3054025730016292,F3,u
6.0,2.0,0.0,0.0,1.8161943079976481,F2,u
6.0,3.0,0.0,1.0,0.9593608100003621,F3,u
6.0,2.0,0.0,1.0,0.9570629369991366,F2,u
6.0,2.0,0.0,1.0,1.009704651998618,F2,u
6.0,3.0,0.0,1.0,1.8085355119983433,F3,u
6.0,2.0,0.0,0.0,4.062211972999648,F2,u
6.0,2.0,0.0,1.0,0.7956590009998763,F2,u
6.0,3.0,0.0,0.0,1.0746731920007733,F3,u
6.0,3.0,0.0,0.0,1.7007811069997842,F3,u
6.0,2.0,0.0,1.0,0.6337973220033746,F2,u
6.0,3.0,0.0,1.0,1.9043934250003076,F3,u
6.0,3.0,0.0,1.0,0.8571061490001739,F3,u
6.0,3.0,0.0,1.0,1.1143659890003619,F3,u
6.0,3.0,0.0,1.0,0.741496412003471,F3,u
6.0,3.0,0.0,0.0,3.288091099999292,F3,u
6.0,3.0,0.0,1.0,0.9629956520002452,F3,u
6.0,3.0,0.0,0.0,0.8801653260015883,F3,u
6.0,2.0,0.0,1.0,0.9281842169984884,F2,u
6.0,2.0,0.0,1.0,0.735509643000114,F2,u
6.0,2.0,0.0,1.0,1.113002083999163,F2,u
6.0,3.0,0.0,1.0,2.31472413800293,F3,u
6.0,3.0,0.0,1.0,1.747349083001609,F3,u
6.0,2.0,0.0,1.0,0.7978718320009648,F2,u
6.0,2.0,0.0,1.0,0.6013245120011561,F2,u
6.0,2.0,0.0,1.0,5.905601702997956,F2,u
6.0,2.0,0.0,1.0,2.246672583001782,F2,u
6.0,3.0,0.0,1.0,0.7394706470004166,F3,u
6.0,2.0,0.0,1.0,0.6762026159995003,F2,u
6.0,3.0,0.0,0.0,0.9758861420014,F3,u
6.0,2.0,0.0,1.0,0.7296945350026363,F2,u
6.0,2.0,0.0,1.0,0.5578448180021951,F2,u
6.0,3.0,0.0,0.0,0.726229923999199,F3,u
6.0,2.0,0.0,1.0,0.632295367999177,F2,u
6.0,2.0,0.0,1.0,0.7316502399989986,F2,u
6.0,2.0,0.0,1.0,0.7828901339998993,F2,u
6.0,3.0,0.0,0.0,0.9958481040011975,F3,u
6.0,3.0,0.0,0.0,0.9322630540009413,F3,u
6.0,2.0,0.0,1.0,0.92242204500144,F2,u
6.0,3.0,0.0,1.0,0.7951326789989253,F3,u
6.0,3.0,0.0,1.0,0.8275850840000203,F3,u
6.0,2.0,0.0,1.0,0.8018010259984294,F2,u
6.0,3.0,0.0,1.0,0.7794100659994001,F3,u
6.0,2.0,0.0,1.0,0.8680687839987513,F2,u
6.0,3.0,0.0,1.0,1.3161112859997957,F3,u
6.0,2.0,0.0,1.0,1.0704595329989388,F2,u
6.0,2.0,0.0,1.0,0.7370411880001484,F2,u
6.0,2.0,0.0,1.0,2.245568246999028,F2,u
6.0,3.0,0.0,0.0,1.0791428450029343,F3,u
6.0,3.0,0.0,0.0,1.028203318001033,F3,u
6.0,3.0,0.0,0.0,0.7296521450007276,F3,u
6.0,3.0,0.0,1.0,1.0137937959989358,F3,u
6.0,3.0,0.0,1.0,1.2762090020005417,F3,u
6.0,3.0,0.0,1.0,1.080432770002517,F3,u
6.0,2.0,0.0,1.0,1.0441188500008138,F2,u
6.0,3.0,0.0,0.0,0.7809415430019726,F3,u
6.0,2.0,0.0,1.0,0.592025754001952,F2,u
6.0,3.0,0.0,1.0,1.551200556998083,F3,u
6.0,2.0,0.0,1.0,0.8229740479982866,F2,u
6.0,3.0,0.0,0.0,1.3830975979981304,F3,u
6.0,3.0,0.0,0.0,0.8841413289992488,F3,u
6.0,2.0,0.0,1.0,0.6319590079983755,F2,u
6.0,3.0,0.0,0.0,0.6392010119998304,F3,u
6.0,2.0,0.0,1.0,0.7747512200003257,F2,u
6.0,2.0,0.0,1.0,0.45520326599944383,F2,u
6.0,3.0,0.0,0.0,0.6106000729996595,F3,u
6.0,3.0,0.0,0.0,0.5498060490026546,F3,u
6.0,2.0,0.0,1.0,0.5693774739993387,F2,u
6.0,3.0,0.0,0.0,0.5139187399981893,F3,u
6.0,2.0,0.0,1.0,0.6150234019987693,F2,u
6.0,2.0,0.0,1.0,0.6581591050016868,F2,u
6.0,3.0,0.0,0.0,0.765904543997749,F3,u
6.0,3.0,0.0,0.0,2.9633413329975156,F3,u
6.0,2.0,0.0,1.0,0.5752758960006759,F2,u
6.0,3.0,0.0,0.0,0.5759804980007175,F3,u
6.0,3.0,0.0,0.0,0.6960801029999857,F3,u
6.0,3.0,0.0,1.0,0.9305228070006706,F3,u
6.0,2.0,0.0,1.0,0.7212196059990674,F2,u
6.0,2.0,0.0,1.0,0.6758105469998554,F2,u
6.0,2.0,0.0,1.0,0.8121879399986938,F2,u
6.0,2.0,0.0,1.0,0.43786543600072036,F2,u
6.0,2.0,0.0,1.0,1.1786157120004646,F2,u
6.0,2.0,0.0,1.0,0.978648128999339,F2,u
6.0,2.0,0.0,1.0,3.7709806540005957,F2,u
6.0,2.0,0.0,1.0,0.6266122119995998,F2,u
6.0,2.0,0.0,1.0,0.40298351899764384,F2,u
6.0,3.0,0.0,0.0,0.6389873859989166,F3,u
6.0,3.0,0.0,0.0,0.49451298100029817,F3,u
6.0,3.0,0.0,0.0,1.0477011660004791,F3,u
6.0,2.0,0.0,1.0,0.8840312550019007,F2,u
6.0,3.0,0.0,0.0,0.4451774219996878,F3,u
6.0,3.0,0.0,0.0,1.036860226002318,F3,u
6.0,2.0,0.0,1.0,0.415185666999605,F2,u
6.0,3.0,0.0,0.0,2.735841400000936,F3,u
6.0,2.0,0.0,1.0,0.6583955169990077,F2,u
7.0,3.0,0.0,1.0,1.0497631510006613,F3,u
7.0,2.0,0.0,0.0,1.0902279980000458,F2,u
7.0,3.0,0.0,1.0,1.283815691997006,F3,u
7.0,3.0,0.0,1.0,1.185742339999706,F3,u
7.0,2.0,0.0,1.0,0.8248774809981114,F2,u
7.0,2.0,0.0,1.0,1.5181400980000035,F2,u
7.0,2.0,0.0,1.0,1.09764233900205,F2,u
7.0,2.0,0.0,0.0,1.2842653379993862,F2,u
7.0,2.0,0.0,0.0,1.1731085289939074,F2,u
7.0,3.0,0.0,1.0,1.0271771629995783,F3,u
7.0,3.0,0.0,1.0,1.1305093900009524,F3,u
7.0,3.0,0.0,1.0,0.900775705005799,F3,u
7.0,2.0,0.0,1.0,0.9173950109980069,F2,u
7.0,3.0,0.0,1.0,1.235140279000916,F3,u
7.0,3.0,0.0,1.0,0.8851737309960299,F3,u
7.0,2.0,0.0,1.0,0.906900490001135,F2,u
7.0,3.0,0.0,0.0,1.682903298002202,F3,u
7.0,3.0,0.0,1.0,0.545721071997832,F3,u
7.0,2.0,0.0,0.0,0.9187897770025302,F2,u
7.0,2.0,0.0,1.0,0.607500185004028,F2,u
7.0,3.0,0.0,1.0,1.1041047489998164,F3,u
7.0,3.0,0.0,1.0,0.7888048870008788,F3,u
7.0,2.0,0.0,1.0,2.6975936419985374,F2,u
7.0,3.0,0.0,1.0,0.541100289003225,F3,u
7.0,2.0,0.0,0.0,0.7029438949975884,F2,u
7.0,2.0,0.0,0.0,0.6263180480018491,F2,u
7.0,2.0,0.0,1.0,1.0194583069969667,F2,u
7.0,2.0,0.0,1.0,1.3053013879980426,F2,u
7.0,2.0,0.0,0.0,1.1805477890011389,F2,u
7.0,3.0,0.0,1.0,0.5418397499961429,F3,u
7.0,3.0,0.0,1.0,0.5319480659964029,F3,u
7.0,3.0,0.0,1.0,0.6837201939997612,F3,u
7.0,3.0,0.0,1.0,0.7837653169990517,F3,u
7.0,2.0,0.0,1.0,1.4745340779991238,F2,u
7.0,3.0,0.0,0.0,1.0778720830057864,F3,u
7.0,3.0,0.0,1.0,1.3020885619989713,F3,u
7.0,2.0,0.0,1.0,0.6361919319970184,F2,u
7.0,2.0,0.0,1.0,1.0376634419953916,F2,u
7.0,2.0,0.0,0.0,0.569933499005856,F2,u
7.0,3.0,0.0,1.0,0.7747056489970419,F3,u
7.0,2.0,0.0,1.0,0.6867517049977323,F2,u
7.0,3.0,0.0,0.0,0.9575781430030474,F3,u
7.0,3.0,0.0,0.0,1.5849501710035838,F3,u
7.0,3.0,0.0,1.0,0.4487176120019285,F3,u
7.0,2.0,0.0,1.0,0.7148051629992551,F2,u
7.0,2.0,0.0,0.0,0.4513672319953912,F2,u
7.0,2.0,0.0,1.0,1.3062234440003522,F2,u
7.0,3.0,0.0,1.0,1.4208407679980155,F3,u
7.0,2.0,0.0,1.0,0.727722288997029,F2,u
7.0,3.0,0.0,1.0,0.6301148720012861,F3,u
7.0,3.0,0.0,1.0,0.680578464998689,F3,u
7.0,3.0,0.0,1.0,0.6397225410037208,F3,u
7.0,3.0,0.0,1.0,0.8330726260028314,F3,u
7.0,2.0,0.0,1.0,0.9949899080020259,F2,u
7.0,2.0,0.0,0.0,0.6094751720011118,F2,u
7.0,2.0,0.0,0.0,0.5015830470001674,F2,u
7.0,2.0,0.0,0.0,1.7154769100015983,F2,u
7.0,3.0,0.0,1.0,0.506500399998913,F3,u
7.0,3.0,0.0,1.0,0.4625245860006544,F3,u
7.0,3.0,0.0,1.0,0.36540669399983017,F3,u
7.0,2.0,0.0,1.0,1.1003092730024946,F2,u
7.0,3.0,0.0,1.0,1.4726995550008724,F3,u
7.0,3.0,0.0,1.0,0.6093664490035735,F3,u
7.0,2.0,0.0,1.0,0.9379171969994786,F2,u
7.0,2.0,0.0,1.0,0.8855007520032814,F2,u
7.0,3.0,0.0,0.0,0.8733276210041367,F3,u
7.0,3.0,0.0,0.0,0.9880100630034576,F3,u
7.0,3.0,0.0,1.0,0.6102434209969942,F3,u
7.0,2.0,0.0,0.0,0.975946970997029,F2,u
7.0,2.0,0.0,1.0,0.6064930909997202,F2,u
7.0,3.0,0.0,0.0,0.8550877469970146,F3,u
7.0,3.0,0.0,0.0,0.6702177100014524,F3,u
7.0,2.0,0.0,1.0,0.8292995500014513,F2,u
7.0,2.0,0.0,1.0,0.7175471619993914,F2,u
7.0,3.0,0.0,0.0,0.7890804019989446,F3,u
7.0,3.0,0.0,1.0,0.7563549440019415,F3,u
7.0,3.0,0.0,0.0,0.9685665680008242,F3,u
7.0,3.0,0.0,0.0,0.9775067669979762,F3,u
7.0,3.0,0.0,1.0,0.37438923299487215,F3,u
7.0,2.0,0.0,0.0,0.8156240530006471,F2,u
7.0,2.0,0.0,1.0,0.3336376430015662,F2,u
7.0,2.0,0.0,0.0,2.5270869040032267,F2,u
7.0,3.0,0.0,0.0,0.739465338003356,F3,u
7.0,2.0,0.0,0.0,1.283063527997001,F2,u
7.0,2.0,0.0,1.0,0.894264928996563,F2,u
7.0,3.0,0.0,1.0,0.571220853998966,F3,u
7.0,2.0,0.0,1.0,1.7288863540015882,F2,u
7.0,3.0,0.0,0.0,0.7880209040013142,F3,u
7.0,2.0,0.0,0.0,0.3303113170040888,F2,u
7.0,3.0,0.0,1.0,0.8950495690005482,F3,u
7.0,2.0,0.0,1.0,0.8757208249953692,F2,u
7.0,2.0,0.0,1.0,1.1905690739949932,F2,u
7.0,2.0,0.0,1.0,0.49977397499606013,F2,u
7.0,2.0,0.0,1.0,2.700961834001646,F2,u
7.0,2.0,0.0,1.0,1.083082908000506,F2,u
7.0,3.0,0.0,1.0,0.2786228359982488,F3,u
7.0,3.0,0.0,0.0,0.6376282339988393,F3,u
7.0,2.0,0.0,0.0,0.5897538509962033,F2,u
7.0,3.0,0.0,0.0,0.3038158769995789,F3,u
7.0,2.0,0.0,0.0,0.5600634520014864,F2,u
8.0,2.0,0.0,1.0,0.9591696819989011,F2,u
8.0,2.0,0.0,1.0,1.0505010670021875,F2,u
8.0,3.0,0.0,0.0,1.0250077640012023,F3,u
8.0,2.0,0.0,1.0,0.6354291120005655,F2,u
8.0,2.0,0.0,1.0,0.9486460389998683,F2,u
8.0,2.0,0.0,1.0,0.6025014129991177,F2,u
8.0,2.0,0.0,1.0,0.7402346690032573,F2,u
8.0,3.0,0.0,1.0,0.8012729500005662,F3,u
8.0,3.0,0.0,0.0,0.6038558649997867,F3,u
8.0,2.0,0.0,1.0,0.6027976689983916,F2,u
8.0,3.0,0.0,0.0,0.4844078139976773,F3,u
8.0,3.0,0.0,0.0,2.232273183999496,F3,u
8.0,3.0,0.0,0.0,1.4463960380016943,F3,u
8.0,2.0,0.0,1.0,0.7673112579977897,F2,u
8.0,2.0,0.0,0.0,0.7958427859994117,F2,u
8.0,3.0,0.0,0.0,0.6927045330012334,F3,u
8.0,3.0,0.0,0.0,0.7998825139984547,F3,u
8.0,3.0,0.0,1.0,0.6935070379986428,F3,u
8.0,2.0,0.0,1.0,0.7421351279990631,F2,u
8.0,3.0,0.0,0.0,0.8322263050031324,F3,u
8.0,2.0,0.0,1.0,0.3666187950002495,F2,u
8.0,3.0,0.0,0.0,0.3174451129998488,F3,u
8.0,2.0,0.0,1.0,0.49420505500165746,F2,u
8.0,2.0,0.0,1.0,1.4247187969995139,F2,u
8.0,2.0,0.0,1.0,0.9187058730021818,F2,u
8.0,3.0,0.0,0.0,0.7582590000019991,F3,u
8.0,2.0,0.0,1.0,0.7571342190021824,F2,u
8.0,3.0,0.0,0.0,0.7628852300003928,F3,u
8.0,2.0,0.0,1.0,0.6759292259994254,F2,u
8.0,3.0,0.0,0.0,0.9208879970028647,F3,u
8.0,2.0,0.0,1.0,0.851152857998386,F2,u
8.0,2.0,0.0,1.0,1.0210641569974541,F2,u
8.0,2.0,0.0,1.0,0.5481229409997468,F2,u
8.0,2.0,0.0,1.0,0.6415139239979908,F2,u
8.0,2.0,0.0,1.0,0.6122756330005359,F2,u
8.0,3.0,0.0,0.0,0.5023010699987935,F3,u
8.0,2.0,0.0,1.0,0.4807746879996557,F2,u
8.0,3.0,0.0,0.0,1.1843749479994585,F3,u
8.0,3.0,0.0,0.0,0.7434839979978278,F3,u
8.0,2.0,0.0,1.0,0.7366844120006135,F2,u
8.0,3.0,0.0,1.0,0.5055338400015899,F3,u
8.0,2.0,0.0,1.0,0.6590527320004185,F2,u
8.0,2.0,0.0,1.0,0.8389108349983871,F2,u
8.0,2.0,0.0,1.0,0.7578729880005994,F2,u
8.0,2.0,0.0,1.0,0.6691807969982619,F2,u
8.0,2.0,0.0,1.0,0.7430235399988305,F2,u
8.0,3.0,0.0,1.0,0.8217218289973971,F3,u
8.0,3.0,0.0,1.0,1.329415121999773,F3,u
8.0,2.0,0.0,1.0,0.676154710999981,F2,u
8.0,2.0,0.0,1.0,1.2142028039997967,F2,u
8.0,2.0,0.0,1.0,0.7628181780019077,F2,u
8.0,2.0,0.0,1.0,0.5261340110009769,F2,u
8.0,3.0,0.0,0.0,0.5564804599998752,F3,u
8.0,2.0,0.0,1.0,0.6632157820022258,F2,u
8.0,2.0,0.0,1.0,0.5795515979989432,F2,u
8.0,3.0,0.0,0.0,1.4350181720001274,F3,u
8.0,3.0,0.0,1.0,0.49730490900037694,F3,u
8.0,2.0,0.0,1.0,0.6125409419983043,F2,u
8.0,3.0,0.0,1.0,1.5403944780009624,F3,u
8.0,3.0,0.0,1.0,0.7355008070007898,F3,u
8.0,2.0,0.0,1.0,0.7756446940002206,F2,u
8.0,3.0,0.0,1.0,0.44214441099757096,F3,u
8.0,3.0,0.0,1.0,2.245630331999564,F3,u
8.0,2.0,0.0,1.0,0.42122869200102286,F2,u
8.0,3.0,0.0,0.0,0.6460794819977309,F3,u
8.0,2.0,0.0,1.0,0.5612827990007645,F2,u
8.0,3.0,0.0,0.0,1.0643871659995057,F3,u
8.0,3.0,0.0,1.0,1.512681516000157,F3,u
8.0,3.0,0.0,1.0,0.8468789869984903,F3,u
8.0,3.0,0.0,1.0,0.38044055799764465,F3,u
8.0,2.0,0.0,1.0,1.2539226279986906,F2,u
8.0,2.0,0.0,0.0,0.9807951580005465,F2,u
8.0,3.0,0.0,1.0,1.1603183680017537,F3,u
8.0,3.0,0.0,1.0,1.0707388619994163,F3,u
8.0,3.0,0.0,1.0,0.9361229459973401,F3,u
8.0,3.0,0.0,1.0,0.5104525679998915,F3,u
8.0,2.0,0.0,1.0,0.9042769689986017,F2,u
8.0,3.0,0.0,0.0,0.5627773719970719,F3,u
8.0,3.0,0.0,0.0,1.015747105000628,F3,u
8.0,3.0,0.0,0.0,0.6309323360001144,F3,u
8.0,2.0,0.0,1.0,0.648112676000892,F2,u
8.0,3.0,0.0,1.0,0.8059337279992178,F3,u
8.0,3.0,0.0,0.0,0.3957507129998703,F3,u
8.0,3.0,0.0,0.0,0.43533342000228004,F3,u
8.0,3.0,0.0,1.0,0.29506713900264003,F3,u
8.0,3.0,0.0,0.0,0.6114723559985578,F3,u
8.0,2.0,0.0,1.0,1.1046038160020544,F2,u
8.0,2.0,0.0,1.0,0.6349790570020559,F2,u
8.0,2.0,0.0,1.0,0.5615513270022348,F2,u
8.0,3.0,0.0,0.0,0.8400826750003034,F3,u
8.0,3.0,0.0,1.0,0.667361019000964,F3,u
8.0,2.0,0.0,1.0,0.5857447179987503,F2,u
8.0,3.0,0.0,0.0,0.5867887310014339,F3,u
8.0,3.0,0.0,0.0,0.6823360919988772,F3,u
8.0,2.0,0.0,1.0,0.4061864819996117,F2,u
8.0,3.0,0.0,0.0,0.9578898120016675,F3,u
8.0,3.0,0.0,0.0,0.8585399440016772,F3,u
8.0,2.0,0.0,1.0,0.6828355479992751,F2,u
8.0,2.0,0.0,1.0,0.6764872570020088,F2,u
8.0,2.0,0.0,1.0,0.697671371002798,F2,u
9.0,3.0,0.0,1.0,1.2565435840006103,F3,u
9.0,3.0,0.0,1.0,1.1495716319986968,F3,u
9.0,2.0,0.0,1.0,1.2882858739976655,F2,u
9.0,2.0,0.0,1.0,1.2579561050006305,F2,u
9.0,2.0,0.0,1.0,1.0163780899965786,F2,u
9.0,2.0,0.0,0.0,1.769413373003772,F2,u
9.0,2.0,0.0,1.0,1.5274524390042643,F2,u
9.0,3.0,0.0,1.0,1.4967924910015427,F3,u
9.0,3.0,0.0,0.0,1.1105226040017442,F3,u
9.0,3.0,0.0,1.0,1.134948765997251,F3,u
9.0,3.0,0.0,1.0,1.0560138329965412,F3,u
9.0,2.0,0.0,1.0,1.3492481129942462,F2,u
9.0,2.0,0.0,1.0,1.229795565996028,F2,u
9.0,3.0,0.0,1.0,1.1515657759955502,F3,u
9.0,2.0,0.0,1.0,1.4200037990012788,F2,u
9.0,2.0,0.0,1.0,1.146126665000338,F2,u
9.0,2.0,0.0,1.0,0.5457356780025293,F2,u
9.0,3.0,0.0,1.0,1.0425518189949798,F3,u
9.0,3.0,0.0,0.0,1.114496873000462,F3,u
9.0,3.0,0.0,1.0,1.0767958919968805,F3,u
9.0,3.0,0.0,1.0,0.9015384360027383,F3,u
9.0,3.0,0.0,1.0,0.6881030139993527,F3,u
9.0,3.0,0.0,0.0,0.9736067619960522,F3,u
9.0,2.0,0.0,1.0,0.9971432530001039,F2,u
9.0,2.0,0.0,1.0,0.8886544230044819,F2,u
9.0,2.0,0.0,1.0,0.6639012849991559,F2,u
9.0,3.0,0.0,1.0,0.7903224459951161,F3,u
9.0,3.0,0.0,1.0,1.054955332998361,F3,u
9.0,2.0,0.0,1.0,0.6190727150024031,F2,u
9.0,3.0,0.0,0.0,0.9731965819955803,F3,u
9.0,2.0,0.0,1.0,0.6177772319933865,F2,u
9.0,2.0,0.0,1.0,0.5883601019959315,F2,u
9.0,3.0,0.0,0.0,0.8121234119971632,F3,u
9.0,3.0,0.0,0.0,0.9297802290020627,F3,u
9.0,2.0,0.0,1.0,0.6089409490014077,F2,u
9.0,3.0,0.0,1.0,0.6020722129978822,F3,u
9.0,3.0,0.0,1.0,0.6014126020018011,F3,u
9.0,2.0,0.0,1.0,0.5458766299998388,F2,u
9.0,3.0,0.0,1.0,0.6420639490024769,F3,u
9.0,2.0,0.0,1.0,0.5608437229966512,F2,u
9.0,2.0,0.0,0.0,0.6291512750030961,F2,u
9.0,2.0,0.0,1.0,0.8623591409996152,F2,u
9.0,2.0,0.0,0.0,0.7835950160006178,F2,u
9.0,3.0,0.0,1.0,0.6405623350001406,F3,u
9.0,2.0,0.0,1.0,0.4715410360004171,F2,u
9.0,2.0,0.0,1.0,0.8334382259999984,F2,u
9.0,3.0,0.0,1.0,0.34332149799593026,F3,u
9.0,2.0,0.0,1.0,0.5429847690029419,F2,u
9.0,3.0,0.0,1.0,0.47289743200235534,F3,u
9.0,3.0,0.0,1.0,0.3783653209975455,F3,u
9.0,3.0,0.0,1.0,0.5866810309962602,F3,u
9.0,3.0,0.0,1.0,0.6004518650006503,F3,u
9.0,2.0,0.0,1.0,0.5266299279974191,F2,u
9.0,3.0,0.0,1.0,0.5480398330037133,F3,u
9.0,2.0,0.0,1.0,0.46834695500001544,F2,u
9.0,3.0,0.0,1.0,0.5506688179957564,F3,u
9.0,2.0,0.0,1.0,0.6194711559946882,F2,u
9.0,3.0,0.0,1.0,0.5127347570014535,F3,u
9.0,2.0,0.0,1.0,0.7093861690009362,F2,u
9.0,2.0,0.0,0.0,0.5884238769940566,F2,u
9.0,3.0,0.0,0.0,0.9710816040023929,F3,u
9.0,2.0,0.0,0.0,0.8689945289952448,F2,u
9.0,2.0,0.0,1.0,1.0044882759975735,F2,u
9.0,3.0,0.0,1.0,0.5048512499997742,F3,u
9.0,3.0,0.0,1.0,0.42897559799894225,F3,u
9.0,2.0,0.0,1.0,0.5815911919999053,F2,u
9.0,3.0,0.0,1.0,1.1702577870019013,F3,u
9.0,3.0,0.0,1.0,0.894335532997502,F3,u
9.0,2.0,0.0,0.0,0.7035348920035176,F2,u
9.0,3.0,0.0,1.0,0.5428286360038328,F3,u
9.0,2.0,0.0,1.0,0.7157158850022824,F2,u
9.0,2.0,0.0,1.0,0.5645003690005979,F2,u
9.0,3.0,0.0,1.0,0.25076283100497676,F3,u
9.0,2.0,0.0,1.0,0.5746220389992232,F2,u
9.0,2.0,0.0,1.0,0.46384999599831644,F2,u
9.0,3.0,0.0,0.0,0.1652440299949376,F3,u
9.0,2.0,0.0,1.0,0.6597618949963362,F2,u
9.0,3.0,0.0,1.0,0.6777647900016746,F3,u
9.0,3.0,0.0,1.0,0.46510216900060186,F3,u
9.0,3.0,0.0,0.0,0.45198868900479283,F3,u
9.0,3.0,0.0,1.0,0.5873760549948202,F3,u
9.0,2.0,0.0,1.0,0.6961412250020658,F2,u
9.0,3.0,0.0,1.0,0.3141153620017576,F3,u
9.0,3.0,0.0,1.0,0.5025064600049518,F3,u
9.0,2.0,0.0,0.0,0.5146216430002823,F2,u
9.0,2.0,0.0,0.0,1.134553761999996,F2,u
9.0,3.0,0.0,1.0,0.4585131200001342,F3,u
9.0,3.0,0.0,0.0,0.5462557219943847,F3,u
9.0,3.0,0.0,1.0,0.20604821400047513,F3,u
9.0,2.0,0.0,1.0,0.35961878200032515,F2,u
9.0,2.0,0.0,1.0,0.6372418080063653,F2,u
9.0,3.0,0.0,0.0,0.8773670160007896,F3,u
9.0,2.0,0.0,0.0,0.6227110069958144,F2,u
9.0,2.0,0.0,1.0,0.5262897819993668,F2,u
9.0,2.0,0.0,1.0,0.39305074400181184,F2,u
9.0,2.0,0.0,0.0,1.2515834660007386,F2,u
9.0,3.0,0.0,1.0,0.8181099290013663,F3,u
9.0,3.0,0.0,1.0,0.6335885029984638,F3,u
9.0,2.0,0.0,1.0,2.681146691997128,F2,u
9.0,2.0,0.0,0.0,0.9322244880022481,F2,u
10.0,2.0,0.0,1.0,1.2381873599952087,F2,u
10.0,2.0,0.0,1.0,0.6409043980020215,F2,u
10.0,3.0,0.0,1.0,0.782148247002624,F3,u
10.0,3.0,0.0,1.0,0.6417271980026271,F3,u
10.0,2.0,0.0,1.0,0.6779089830015437,F2,u
10.0,3.0,0.0,0.0,0.7638173070008634,F3,u
10.0,3.0,0.0,1.0,0.722930430994893,F3,u
10.0,2.0,0.0,1.0,3.8793762760033133,F2,u
10.0,3.0,0.0,0.0,0.795866880005633,F3,u
10.0,3.0,0.0,0.0,0.7867976769994129,F3,u
10.0,2.0,0.0,0.0,0.858744860997831,F2,u
10.0,2.0,0.0,1.0,0.860666503001994,F2,u
10.0,2.0,0.0,1.0,0.918865512998309,F2,u
10.0,2.0,0.0,1.0,0.870903871000337,F2,u
10.0,2.0,0.0,0.0,1.4408307769990643,F2,u
10.0,3.0,0.0,1.0,1.3413802470022347,F3,u
10.0,2.0,0.0,1.0,0.7605725649991655,F2,u
10.0,3.0,0.0,0.0,1.2215446369955316,F3,u
10.0,2.0,0.0,1.0,0.8124043749994598,F2,u
10.0,2.0,0.0,1.0,0.6050858570015407,F2,u
10.0,2.0,0.0,1.0,0.5409244889960974,F2,u
10.0,2.0,0.0,1.0,1.215219737001462,F2,u
10.0,3.0,0.0,0.0,0.8821018090020516,F3,u
10.0,3.0,0.0,1.0,0.5663168560058693,F3,u
10.0,3.0,0.0,1.0,0.8186003000009805,F3,u
10.0,2.0,0.0,1.0,0.6800215530020068,F2,u
10.0,3.0,0.0,0.0,0.7345502030002535,F3,u
10.0,2.0,0.0,1.0,2.519237571999838,F2,u
10.0,3.0,0.0,0.0,0.692094594000082,F3,u
10.0,2.0,0.0,1.0,5.2001820000004955,F2,u
10.0,2.0,0.0,1.0,0.7951147080020746,F2,u
