subj_idx,flashpres,beeppres,response,rt,stimName,type
3.0,0.0,3.0,1.0,0.7894338020014402,B3,u
3.0,0.0,2.0,1.0,0.4276181370005361,B2,u
3.0,0.0,3.0,1.0,0.41286795099949813,B3,u
3.0,0.0,2.0,1.0,0.5201660620004986,B2,u
3.0,0.0,3.0,1.0,0.5207809700004873,B3,u
3.0,0.0,3.0,1.0,0.3677932240025257,B3,u
3.0,0.0,2.0,1.0,0.4283407459988666,B2,u
3.0,0.0,2.0,1.0,0.41763997900125105,B2,u
3.0,0.0,2.0,1.0,0.3481419720010308,B2,u
3.0,0.0,2.0,1.0,0.4541285569976026,B2,u
3.0,0.0,2.0,1.0,0.7059708729975682,B2,u
3.0,0.0,3.0,1.0,0.5002475440014678,B3,u
3.0,0.0,2.0,1.0,1.0034714830035227,B2,u
3.0,0.0,2.0,1.0,0.7888653509980941,B2,u
3.0,0.0,3.0,1.0,0.9587382419995265,B3,u
3.0,0.0,3.0,0.0,0.623257373998058,B3,u
3.0,0.0,3.0,0.0,1.938363474997459,B3,u
3.0,0.0,3.0,0.0,0.5198987139992823,B3,u
3.0,0.0,3.0,1.0,0.7705901890003588,B3,u
3.0,0.0,3.0,1.0,0.4011029130015231,B3,u
3.0,0.0,3.0,1.0,0.47744688199964,B3,u
3.0,0.0,3.0,1.0,0.3076345030021912,B3,u
3.0,0.0,2.0,1.0,0.7660519630007911,B2,u
3.0,0.0,3.0,1.0,0.8481867270020302,B3,u
3.0,0.0,2.0,1.0,0.3711101660010172,B2,u
3.0,0.0,3.0,1.0,0.4670053839981847,B3,u
3.0,0.0,3.0,1.0,0.3151862130034715,B3,u
3.0,0.0,2.0,1.0,0.48122016900015296,B2,u
3.0,0.0,2.0,1.0,0.5097996570002579,B2,u
3.0,0.0,2.0,1.0,0.3610115770025004,B2,u
3.0,0.0,2.0,1.0,0.6056209210000816,B2,u
3.0,0.0,3.0,1.0,0.48358220600130153,B3,u
4.0,0.0,3.0,0.0,0.9867077359995164,B3,u
4.0,0.0,2.0,1.0,2.525860666999506,B2,u
4.0,0.0,2.0,1.0,2.529035389001365,B2,u
4.0,0.0,2.0,1.0,0.6948830869987432,B2,u
4.0,0.0,2.0,1.0,1.1390973229972587,B2,u
4.0,0.0,3.0,0.0,0.4378292440014775,B3,u
4.0,0.0,2.0,1.0,0.6870427619978727,B2,u
4.0,0.0,2.0,1.0,1.0912322660005884,B2,u
4.0,0.0,2.0,1.0,0.8860574339996674,B2,u
4.0,0.0,2.0,1.0,1.101799967000261,B2,u
4.0,0.0,2.0,1.0,1.9403568930028996,B2,u
4.0,0.0,3.0,0.0,0.6270484479973675,B3,u
4.0,0.0,2.0,1.0,0.7475295620024554,B2,u
4.0,0.0,3.0,1.0,1.5924907170010556,B3,u
4.0,0.0,2.0,1.0,0.8094958770016092,B2,u
4.0,0.0,3.0,0.0,0.8984338289992593,B3,u
4.0,0.0,3.0,0.0,0.696283127002971,B3,u
4.0,0.0,2.0,1.0,1.0545817600032024,B2,u
4.0,0.0,3.0,1.0,3.184738941999967,B3,u
4.0,0.0,2.0,1.0,0.6026519010010816,B2,u
4.0,0.0,3.0,0.0,1.8460915670002578,B3,u
4.0,0.0,3.0,0.0,1.0225420499991742,B3,u
4.0,0.0,2.0,1.0,0.7047024629973748,B2,u
4.0,0.0,2.0,1.0,1.1398527970013674,B2,u
4.0,0.0,3.0,1.0,1.5767893470001582,B3,u
4.0,0.0,3.0,0.0,0.8297821539999859,B3,u
4.0,0.0,2.0,1.0,0.8455002989976492,B2,u
4.0,0.0,2.0,1.0,1.1710783020025701,B2,u
4.0,0.0,2.0,1.0,3.420815470999514,B2,u
4.0,0.0,3.0,1.0,1.8627161100012017,B3,u
4.0,0.0,3.0,0.0,2.052891241000907,B3,u
4.0,0.0,3.0,1.0,1.6810887510000612,B3,u
4.0,0.0,3.0,1.0,1.7208766700023261,B3,u
4.0,0.0,2.0,1.0,0.8079301899997517,B2,u
4.0,0.0,3.0,1.0,1.7917918249986542,B3,u
4.0,0.0,2.0,1.0,0.5322203889991215,B2,u
4.0,0.0,2.0,1.0,0.456223418997979,B2,u
4.0,0.0,2.0,1.0,0.6790497549991414,B2,u
4.0,0.0,3.0,0.0,0.8213765399996191,B3,u
4.0,0.0,2.0,1.0,3.4039551179994305,B2,u
4.0,0.0,3.0,1.0,1.212753072999476,B3,u
4.0,0.0,2.0,1.0,0.7987546939984895,B2,u
4.0,0.0,2.0,1.0,0.6998930680019839,B2,u
4.0,0.0,3.0,0.0,0.7106716519992915,B3,u
4.0,0.0,3.0,0.0,0.6571286839971435,B3,u
4.0,0.0,2.0,1.0,0.6705257040011929,B2,u
4.0,0.0,2.0,1.0,3.747299270999065,B2,u
4.0,0.0,2.0,1.0,0.7453928430004453,B2,u
4.0,0.0,3.0,0.0,1.570253636000416,B3,u
4.0,0.0,2.0,1.0,3.56465249699977,B2,u
4.0,0.0,3.0,0.0,1.9854495480030891,B3,u
4.0,0.0,3.0,0.0,0.6259955519999494,B3,u
4.0,0.0,2.0,1.0,0.8203677089986741,B2,u
4.0,0.0,3.0,0.0,1.2405513640005665,B3,u
4.0,0.0,3.0,0.0,2.506011680998199,B3,u
4.0,0.0,2.0,1.0,0.7227847790018131,B2,u
4.0,0.0,2.0,1.0,3.275017153002409,B2,u
4.0,0.0,3.0,1.0,0.9872517350013368,B3,u
4.0,0.0,3.0,0.0,1.3730898579997302,B3,u
4.0,0.0,3.0,1.0,1.2581291400019836,B3,u
4.0,0.0,2.0,1.0,0.8450665649979783,B2,u
4.0,0.0,3.0,1.0,0.6074216619999788,B3,u
4.0,0.0,3.0,0.0,0.8344347199999902,B3,u
4.0,0.0,3.0,1.0,1.2130377249995945,B3,u
4.0,0.0,2.0,1.0,0.6440287750010611,B2,u
4.0,0.0,2.0,1.0,1.550873584998044,B2,u
4.0,0.0,2.0,1.0,0.8530025740001292,B2,u
4.0,0.0,3.0,0.0,1.8580556719971355,B3,u
4.0,0.0,3.0,0.0,1.5499846700004127,B3,u
